date, pm25, pm10, o3, no2, so2, co
2019/3/10, 67, 21, 35, 22, 3, 3
2019/3/11, 52, 14, 39, 28, 2, 2
2019/3/12, 38, 37, 48, 37, 7, 5
2019/3/13, 83, 23, 42, 25, 4, 2
2019/3/14, 61, 22, 35, 30, 6, 4
2019/3/15, 62, 28, 43, 38, 4, 5
2019/3/16, 77, 19, 40, 25, 3, 3
2019/3/17, 58, 23, 40, 21, 4, 3
2019/3/18, 62, 25, 36, 43, 6, 4
2019/3/19, 67, 24, 32, 45, 8, 5
2019/3/20, 67, 35, 39, 53, 12, 5
2019/3/21, 91, 40, 41, 41, 8, 4
2019/3/22, 89, 42, 41, 23, 5, 3
2019/3/23, 97, 21, 43, 19, 4, 2
2019/3/24, 63, 18, 43, 20, 5, 3
2019/3/25, 59, 25, 34, 43, 7, 4
2019/3/26, 70, 35, 53, 39, 8, 5
2019/3/27, 87, 41, 64, 41, 9, 4
2019/3/28, 97, 26, 49, 29, 8, 3
2019/3/29, 68, 26, 47, 31, 7, 3
2019/3/30, 71, 35, 37, 39, 8, 4
2019/3/31, 91, 24, 49, 15, 5, 3
2019/4/1, 68, 15, 44, 13, 5, 2
2018/10/2, 55, 24, 40, 36, 12, 3
2018/10/3, 60, 21, 45, 33, 13, 3
2018/10/4, 59, 31, 28, 29, 7, 3
2018/10/5, 65, 35, 28, 22, 10, 3
2018/10/6, 59, 22, 25, 18, 12, 2
2018/10/7, 54, 42, 37, 13, 9, 3
2018/10/8, 52, 16, 41, 18, 11, 2
2018/10/9, 48, 77, 47, 33, 13, 2
2018/10/10, 60, 38, 18, 36, 8, 3
2018/10/11, 77, 97, 31, 39, 6, 3
2018/10/12, 66, 34, 30, 21, 5, 2
2018/10/13, 47, 27, 34, 21, 7, 2
2018/10/14, 54, 22, 39, 16, 8, 2
2018/10/15, 54, 25, 34, 37, 9, 3
2018/10/16, 60, 25, 37, 27, 8, 4
2018/10/17, 69, 21, 38, 29, 8, 4
2018/10/18, 58, 59, 33, 39, 14, 4
2018/10/19, 60, 44, 43, 38, 13, 5
2018/10/20, 71, 56, 32, 20, 8, 3
2018/10/21, 47, 49, 37, 18, 10, 2
2018/10/22, 55, 125, 39, 36, 13, 2
2018/10/23, 68, 71, 23, 35, 10, 2
2018/10/24, 67, 62, 40, 26, 11, 2
2018/10/25, 75, 35, 33, 30, 11, 2
2018/10/26, 79, 76, 40, 39, 13, 3
2018/10/27, 72, 26, 35, 20, 9, 2
2018/10/28, 60, 46, 36, 20, 8, 3
2018/10/29, 58, 27, 36, 36, 11, 4
2018/10/30, 60, 22, 35, 31, 9, 3
2018/10/31, 54, 20, 26, 26, 7, 2
2018/11/1, 49, 54, 25, 26, 5, 2
2018/11/2, 48, 58, 27, 29, 7, 2
2018/11/3, 56, 18, 37, 24, 8, 2
2018/11/4, 59, 20, 33, 16, 7, 1
2018/11/5, 59, 22, 31, 38, 10, 3
2018/11/6, 64, 18, 30, 25, 8, 1
2018/11/7, 56, 22, 33, 29, 8, 2
2018/11/8, 61, 28, 34, 39, 11, 3
2018/11/9, 74, 28, 26, 34, 8, 2
2018/11/10, 72, 26, 41, 24, 7, 3
2018/11/11, 67, 34, 43, 26, 9, 4
2018/11/12, 88, 43, 24, 41, 10, 5
2018/11/13, 98, 19, 30, 24, 4, 3
2018/11/14, 53, 14, 27, 24, 5, 2
2018/11/15, 43, 15, 25, 27, 5, 2
2018/11/16, 51, 22, 24, 39, 7, 3
2018/11/17, 65, 25, 30, 28, 7, 3
2018/11/18, 69, 20, 32, 24, 7, 3
2018/11/19, 61, 37, 26, 30, 6, 3
2018/11/20, 61, 106, 30, 30, 4, 2
2018/11/21, 68, 81, 24, 42, 7, 4
2018/11/22, 85, 27, 29, 34, 4, 3
2018/11/23, 72, 13, 27, 18, 3, 2
2018/11/24, 45, 17, 26, 29, 4, 3
2018/11/25, 54, 28, 26, 31, 6, 3
2018/11/26, 72, 43, 23, 43, 6, 4
2018/11/27, 99, 47, 21, 47, 8, 5
2018/11/28, 107, 47, 29, 41, 6, 5
2018/11/29, 106, 37, 32, 30, 4, 2
2018/11/30, 80, 47, 26, 42, 8, 4
2018/12/1, 91, 49, 32, 33, 7, 4
2018/12/2, 95, 35, 31, 23, 4, 4
2018/12/3, 84, 35, 14, 34, 4, 4
2018/12/4, 80, 35, 19, 37, 7, 3
2018/12/5, 75, 22, 28, 23, 6, 2
2018/12/6, 61, 28, 18, 30, 5, 3
2018/12/7, 65, 23, 26, 26, 4, 3
2018/12/8, 60, 13, 27, 16, 2, 2
2018/12/9, 41, 14, 25, 12, 2, 2
2018/12/10, 44, 16, 19, 30, 2, 2
2018/12/11, 49, 23, 12, 36, 2, 3
2018/12/12, 66, 22, 26, 28, 4, 3
2018/12/13, 61, 18, 28, 34, 4, 3
2018/12/14, 59, 20, 27, 24, 2, 3
2018/12/15, 59, 21, 28, 27, 3, 3
2018/12/16, 63, 26, 17, 27, 4, 3
2018/12/17, 72, 29, 28, 29, 4, 4
2018/12/18, 74, 26, 27, 28, 5, 4
2018/12/19, 67, 29, 29, 35, 7, 4
2018/12/20, 67, 54, 6, 52, 12, 8
2018/12/21, 123, 47, 22, 40, 5, 4
2018/12/22, 115, 40, 20, 36, 4, 4
2018/12/23, 87, 40, 31, 30, 7, 4
2018/12/24, 89, 17, 30, 15, 3, 2
2018/12/25, 51, 25, 16, 40, 6, 5
2018/12/26, 71, 34, 19, 42, 8, 5
2018/12/27, 87, 18, 30, 27, 5, 3
2018/12/28, 53, 15, 27, 18, 2, 1
2018/12/29, 42, 13, 28, 15, 3, 2
2018/12/30, 41, 19, 27, 14, 2, 2
2018/12/31, 52, , , , , 
2018/7/2, 62, 28, 20, 16, 11, 2
2018/7/3, 62, 20, 18, 18, 10, 1
2018/7/4, 53, 23, 17, 14, 5, 1
2018/7/5, 47, 25, 15, 16, 2, 2
2018/7/6, 59, 20, 17, 25, 4, 3
