date, pm25, pm10, o3, no2, so2, co
2014/11/9, , 68, 38, 38, 10, 8
2014/11/10, , 58, 26, 62, 14, 12
2014/11/11, , 68, 23, 67, 14, 13
2014/11/12, , 77, 26, 39, 10, 8
2014/11/13, , 59, 28, 24, 5, 5
2014/11/14, , 61, 28, 44, 10, 7
2014/11/15, , 50, 24, 53, 12, 11
2014/11/16, , 57, 24, 49, 10, 10
2014/11/17, , 49, 28, 46, 12, 9
2014/11/18, , 56, 30, 45, 12, 8
2014/11/19, , 53, 22, 60, 14, 11
2014/11/20, , 61, 23, 63, 16, 13
2014/11/21, , 71, 10, 86, 27, 19
2014/11/22, , 86, 27, 71, 16, 16
2014/11/23, , 76, 20, 62, 11, 15
2014/11/24, , 63, 15, 49, 9, 13
2014/11/25, , 51, 29, 37, 6, 7
2014/11/26, , 41, 14, 48, 10, 9
2014/11/27, , 55, 10, 62, 17, 16
2014/11/28, , 79, 4, 53, 13, 17
2014/11/29, , 79, 27, 39, 8, 9
2014/11/30, , 42, 9, 34, 7, 11
2014/12/1, , 43, 28, 20, 7, 5
2014/12/2, , 37, 23, 24, 7, 5
2014/12/3, , 55, 17, 36, 12, 8
2014/12/4, , 46, 19, 29, 7, 6
2014/12/5, , 38, 21, 27, 9, 5
2014/12/6, , 43, 22, 28, 7, 6
2014/12/7, , 44, 22, 36, 9, 7
2014/12/8, , 38, 19, 46, 10, 9
2014/12/9, , 53, 21, 53, 12, 10
2014/12/10, , 55, 9, 63, 19, 14
2014/12/11, , 70, 20, 32, 13, 8
2014/12/12, , 56, 60, 29, 14, 6
2014/12/13, , 47, 21, 25, 11, 6
2014/12/14, , 44, 23, 31, 13, 8
2014/12/15, , 38, 8, 56, 22, 14
2014/12/16, , 63, 21, 27, 17, 8
