date, pm25, pm10, o3, no2, so2, co
2018/2/27, 93, 22, 43, 29, 3, 4
2018/2/28, 84, 37, 47, 30, 3, 4
2018/3/1, 103, 18, 47, 13, 1, 3
2018/3/2, 58, 19, 43, 14, 2, 4
2018/3/3, 68, 26, 38, 34, 4, 5
2018/3/4, 93, 33, 42, 29, 4, 4
2018/3/5, 96, 29, 29, 28, 2, 5
2018/3/6, 75, 10, 36, 14, 2, 
2018/3/7, 49, 21, 30, 28, 4, 6
2018/3/8, 71, 23, 21, 33, 3, 5
2018/3/9, 72, 10, 36, 14, 1, 2
2018/3/10, 35, 12, 38, 11, 1, 
2018/3/11, 60, 19, 44, 11, 2, 3
2018/3/12, 78, 18, 41, 19, 3, 4
2018/3/13, 74, 33, 41, 47, 7, 5
2018/3/14, 104, 35, 51, 45, 6, 5
2018/3/15, 112, 32, 42, 33, 5, 5
2018/3/16, 103, 13, 31, 19, 1, 3
2018/3/17, 41, 13, 38, 17, 2, 5
2018/3/18, 61, 18, 42, 23, 3, 4
2018/3/19, 78, 26, 29, 30, 2, 5
2018/3/20, 63, 10, 29, 23, 1, 4
2018/3/21, 40, 11, 26, 25, 1, 4
2018/3/22, 47, 8, 35, 17, 1, 3
2018/3/23, 41, 8, 37, 12, 2, 
2018/3/24, 44, 15, 43, 22, 3, 3
2018/3/25, 55, 39, 67, 17, 3, 5
2018/3/26, 115, 49, 65, 43, 7, 5
2018/3/27, 136, 47, 50, 47, 9, 6
2018/3/28, 135, 45, 67, 37, 6, 5
2018/3/29, 132, 40, 70, 30, 5, 5
2018/3/30, 124, 22, 45, 17, 2, 3
2018/3/31, 77, 21, 50, 20, 4, 3
2018/4/1, 80, 25, 52, 20, 3, 4
2017/10/2, 72, 21, 33, 20, 2, 3
2017/10/3, 57, 14, 33, 18, 2, 4
2017/10/4, 54, 12, 34, 15, 2, 3
2017/10/5, 45, 15, 37, 23, 4, 5
2017/10/6, 56, 23, 23, 26, 3, 5
2017/10/7, 65, 19, 29, 25, 2, 6
2017/10/8, 49, 24, 42, 14, 3, 5
2017/10/9, 66, 25, 36, 22, 5, 6
2017/10/10, 73, 28, 43, 23, 3, 6
2017/10/11, 88, 34, 51, 34, 4, 5
2017/10/12, 103, 27, 30, 26, 3, 5
2017/10/13, 92, 16, 24, 23, 2, 6
2017/10/14, 57, 18, 20, 24, 2, 6
2017/10/15, 53, 19, 19, 15, 2, 5
2017/10/16, 51, 11, 26, 17, 1, 5
2017/10/17, 31, 17, 26, 32, 2, 6
2017/10/18, 49, 19, 28, 27, 2, 5
2017/10/19, 66, 22, 22, 26, 2, 5
2017/10/20, 61, 19, 19, 24, 2, 5
2017/10/21, 48, 38, 11, 22, 1, 7
2017/10/22, 52, 14, 28, 10, 1, 4
2017/10/23, 31, 9, 40, 11, 2, 4
2017/10/24, 38, 18, 28, 26, 2, 6
2017/10/25, 58, 14, 27, 21, 2, 5
2017/10/26, 46, 21, 37, 31, 2, 6
2017/10/27, 80, 29, 41, 39, 5, 6
2017/10/28, 90, 33, 21, 29, 2, 6
2017/10/29, 80, 15, 36, 13, 1, 4
2017/10/30, 40, 16, 38, 11, 1, 4
2017/10/31, 64, 15, 36, 22, 2, 5
2017/11/1, 64, 22, 37, 35, 3, 6
2017/11/2, 79, 33, 37, 43, 6, 6
2017/11/3, 98, 29, 42, 26, 4, 5
2017/11/4, 86, 22, 38, 21, 2, 5
2017/11/5, 70, 25, 38, 13, 2, 5
2017/11/6, 86, 31, 37, 35, 4, 6
2017/11/7, 99, 32, 31, 43, 5, 6
2017/11/8, 94, 49, 16, 37, 3, 7
2017/11/9, 117, 27, 36, 20, 2, 5
2017/11/10, 81, 25, 28, 33, 4, 6
2017/11/11, 82, 24, 33, 21, 1, 5
2017/11/12, 71, 10, 34, 10, 2, 5
2017/11/13, 50, 25, 19, 32, 4, 6
2017/11/14, 81, 30, 10, 31, 2, 7
2017/11/15, 73, 23, 34, 27, 2, 5
2017/11/16, 71, 10, 34, 19, 2, 5
2017/11/17, 41, 15, 29, 27, 2, 6
2017/11/18, 64, 17, 17, 24, 2, 5
2017/11/19, 55, 7, 32, 9, 2, 5
2017/11/20, 36, 11, 25, 22, 1, 5
2017/11/21, 49, 11, 33, 22, 1, 6
2017/11/22, 53, 22, 16, 32, 3, 6
2017/11/23, 68, 17, 33, 17, 1, 4
2017/11/24, 54, 11, 31, 20, , 6
2017/11/25, 49, 14, 30, 24, 1, 5
2017/11/26, 59, 21, 24, 20, 2, 5
2017/11/27, 72, 22, 34, 29, 3, 5
2017/11/28, 80, 31, 29, 38, 3, 6
2017/11/29, 93, 30, 15, 34, 4, 6
2017/11/30, 86, 26, 31, 30, 2, 5
2017/12/1, 74, 10, 34, 17, 1, 4
2017/12/2, 40, 12, 32, 18, 2, 5
2017/12/3, 50, 18, 31, 20, 3, 6
2017/12/4, 69, 29, 16, 36, 3, 7
2017/12/5, 86, 16, 33, 22, 1, 4
2017/12/6, 59, 9, 32, 19, 1, 5
2017/12/7, 43, 19, 27, 31, 2, 6
2017/12/8, 69, 21, 18, 27, 2, 6
2017/12/9, 69, 15, 27, 24, 2, 6
2017/12/10, 55, 23, 27, 24, 3, 7
2017/12/11, 77, 21, 31, 22, 1, 7
2017/12/12, 71, 9, 29, 15, , 5
2017/12/13, 38, 8, 29, 17, 2, 5
2017/12/14, 34, 10, 30, 22, 2, 6
2017/12/15, 45, 15, 28, 30, 2, 6
2017/12/16, 63, 28, 17, 33, 3, 7
2017/12/17, 84, 7, 34, 9, 1, 4
2017/12/18, 37, 13, 29, 26, 1, 5
2017/12/19, 59, 20, 24, 34, 2, 6
2017/12/20, 67, 16, 29, 30, 2, 6
2017/12/21, 66, 18, 30, 27, 2, 6
2017/12/22, 75, 27, 26, 40, 2, 6
2017/12/23, 87, 34, 30, 33, 3, 7
2017/12/24, 104, 35, 35, 27, 2, 6
2017/12/25, 107, 14, 34, 18, 1, 5
2017/12/26, 54, 8, 30, 18, , 4
2017/12/27, 40, 6, 33, 16, , 5
2017/12/28, 29, 9, 34, 20, , 4
2017/12/29, 42, 11, 30, 21, 1, 5
2017/12/30, 46, 12, 34, 13, 2, 5
2017/12/31, 50, 16, 19, 20, 2, 6
2018/1/1, 58, 8, 32, 7, 1, 5
2017/7/2, 78, 26, 43, 12, 2, 2
2017/7/3, 71, 32, 67, 20, 3, 2
2017/7/4, 90, 34, 31, 20, 2, 
2017/7/5, 79, 18, 36, 17, 2, 2
2017/7/6, 49, 21, 44, 19, 3, 3
2017/7/7, 75, 28, 83, 25, 4, 3
2017/7/8, 93, 24, 56, 17, 4, 3
2017/7/9, 91, 38, 42, 15, 5, 3
2017/7/10, 77, 24, 21, 15, 4, 2
2017/7/11, 58, 21, 31, 16, 4, 2
2017/7/12, 53, 35, 33, 17, 3, 2
2017/7/13, 59, 29, 43, 19, 4, 3
2017/7/14, 64, 18, 22, 14, 3, 
2017/7/15, 55, 22, 53, 16, 3, 3
2017/7/16, 67, 31, 42, 11, 3, 3
2017/7/17, 84, 20, 33, 9, 2, 2
2017/7/18, 61, 20, 40, 13, 2, 2
2017/7/19, 70, 27, 58, 21, 3, 4
2017/7/20, 88, 24, 46, 16, 2, 3
2017/7/21, 70, 19, 24, 12, 1, 2
2017/7/22, 60, 22, 33, 14, 4, 4
2017/7/23, 65, 23, 24, 10, 2, 2
2017/7/24, 60, 33, 50, 20, 3, 3
2017/7/25, 74, 43, 40, 26, 2, 4
2017/7/26, 78, 43, 53, 21, 2, 4
2017/7/27, 87, 21, 37, 23, 3, 3
2017/7/28, 58, 38, 73, 26, 5, 5
2017/7/29, 87, 39, 63, 16, 3, 3
2017/7/30, 83, 30, 27, 10, 2, 3
2017/7/31, 55, 34, 61, 18, 3, 3
2017/8/1, 80, 37, 42, 16, 3, 3
2017/8/2, 78, 22, 41, 18, 4, 3
2017/8/3, 62, 20, 39, 21, 3, 3
2017/8/4, 54, 22, 37, 18, 3, 3
2017/8/5, 58, 24, 24, 12, 2, 2
2017/8/6, 49, 27, 26, 7, 2, 
2017/8/7, 71, 28, 29, 6, 1, 2
2017/8/8, 52, 15, 27, 13, 1, 2
2017/8/9, 55, 19, 33, 14, 2, 2
2017/8/10, 65, 36, 69, 23, 3, 4
2017/8/11, 88, 37, 47, 16, 2, 3
2017/8/12, 71, 19, 28, 12, 2, 3
2017/8/13, 59, 14, 36, 11, 2, 2
2017/8/14, 51, 16, 31, 9, 2, 2
2017/8/15, 50, 16, 26, 12, 1, 2
2017/8/16, 45, 17, 32, 18, 4, 4
2017/8/17, 50, 22, 43, 20, 5, 3
2017/8/18, 64, 23, 40, 16, 2, 3
2017/8/19, 54, 16, 39, 13, 2, 2
2017/8/20, 66, 27, 55, 12, 4, 3
2017/8/21, 70, 37, 42, 14, 2, 3
2017/8/22, 86, 37, 41, 20, 3, 3
2017/8/23, 82, 22, 27, 19, 2, 2
2017/8/24, 60, 25, 43, 17, 2, 3
2017/8/25, 76, 28, 36, 17, 3, 5
2017/8/26, 71, 21, 41, 15, 3, 5
2017/8/27, 58, 29, 68, 13, 4, 5
2017/8/28, 79, 32, 50, 20, 4, 5
2017/8/29, 73, 42, 60, 21, 3, 5
2017/8/30, 89, 36, 50, 16, 3, 5
2017/8/31, 80, 17, 43, 15, 2, 
2017/9/1, 63, 16, 45, 15, 2, 4
2017/9/2, 60, 18, 39, 12, 2, 
2017/9/3, 65, 16, 38, 8, 2, 4
2017/9/4, 63, 23, 51, 21, 5, 5
2017/9/5, 66, 33, 68, 29, 6, 6
2017/9/6, 93, 23, 33, 13, 1, 
2017/9/7, 52, , , , , 
2017/9/12, 55, 19, 29, 23, 2, 5
2017/9/13, 49, 17, 39, 17, 2, 5
