date, pm25, pm10, o3, no2, so2, co
2017/5/23, 54, 35, 32, 17, 3, 5
2017/5/24, 70, 21, 41, 8, 2, 5
2017/5/25, 64, 39, 69, 19, 6, 6
2017/5/26, 96, 58, 58, 22, 6, 6
2017/5/27, 110, 45, 82, 18, 6, 4
2017/5/28, 80, 54, 95, 17, 5, 4
2017/5/29, 87, 35, 65, 10, 4, 3
2017/5/30, 65, 37, 69, 8, 4, 4
2017/5/31, 69, 58, 84, 22, 7, 5
2017/6/1, 118, 76, 95, 26, 11, 8
2017/6/2, 157, 56, 64, 15, 4, 4
2017/6/3, 105, 35, 61, 12, 4, 3
2017/6/4, 62, 29, 55, 8, 4, 3
2017/6/5, 56, 24, 52, 11, 3, 3
2017/6/6, 58, 39, 44, 12, 2, 4
2017/6/7, 82, 55, 105, 17, 5, 8
2017/6/8, 128, 72, 108, 19, 5, 8
2017/6/9, 155, 63, 99, 21, 4, 8
2017/6/10, 142, 35, 30, 20, 3, 6
2017/6/11, 78, 16, 54, 8, 2, 4
2017/6/12, 40, 16, 46, 12, 2, 3
2017/6/13, 36, 19, 40, 18, 2, 5
2017/6/14, 59, 30, 45, 15, 2, 4
2017/6/15, 61, 39, 64, 22, 3, 3
2017/6/16, 95, 42, 62, 15, 3, 3
2017/6/17, 93, 41, 77, 14, 4, 3
2017/6/18, 91, 44, 51, 11, 3, 3
2017/6/19, 77, 26, 37, 13, 2, 4
2017/6/20, 35, 30, 36, 16, 2, 5
2017/6/21, 57, 42, 36, 17, 2, 5
2017/6/22, 77, 13, 42, 13, 2, 4
2017/6/23, 30, 52, 25, 24, 2, 6
2017/6/24, 103, 36, 31, 22, 2, 6
2017/6/25, 70, 47, 20, 27, 3, 8
2017/6/26, 97, 70, 54, 23, 3, 9
2017/6/27, 135, 80, 76, 28, 3, 9
2017/6/28, 150, 53, 61, 19, 3, 7
2017/6/29, 105, 32, 41, 15, 2, 6
2017/6/30, 72, 42, 69, 19, 2, 6
2017/7/1, 70, 48, 73, 17, 2, 5
2017/1/3, 150, 79, 29, 35, 6, 10
2017/1/4, 178, 55, 28, 37, 8, 8
2017/1/5, 147, 32, 33, 22, 5, 7
2017/1/6, 96, 28, 22, 26, 5, 7
2017/1/7, 81, 16, 26, 21, 5, 6
2017/1/8, 67, 66, 4, 24, 6, 15
2017/1/9, 162, 58, 28, 21, 10, 11
2017/1/10, 159, 67, 33, 24, 8, 10
2017/1/11, 168, 38, 31, 19, 7, 6
2017/1/12, 104, 51, 15, 35, 7, 8
2017/1/13, 144, 79, 25, 31, 13, 11
2017/1/14, 177, 31, 30, 14, 6, 5
2017/1/15, 88, 20, 27, 12, 5, 4
2017/1/16, 63, 24, 27, 20, 6, 4
2017/1/17, 77, 46, 18, 31, 7, 7
2017/1/18, 127, 38, 32, 24, 6, 5
2017/1/19, 116, 67, 28, 28, 9, 9
2017/1/20, 168, 75, 31, 14, 8, 7
2017/1/21, 138, 35, 29, 22, 6, 6
2017/1/22, 115, 59, 29, 25, 9, 7
2017/1/23, 131, 33, 33, 15, 7, 6
2017/1/24, 88, 31, 37, 18, 8, 5
2017/1/25, 97, 53, 40, 20, 8, 7
2017/1/26, 153, 51, 45, 23, 8, 6
2017/1/27, 147, 59, 32, 14, 6, 6
2017/1/28, 117, 60, 42, 13, 6, 5
2017/1/29, 97, 52, 35, 15, 6, 8
2017/1/30, 133, 33, 33, 6, 5, 4
2017/1/31, 92, 14, 33, 7, 4, 4
2017/2/1, 63, 29, 36, 9, 5, 6
2017/2/2, 96, 27, 34, 10, 5, 4
2017/2/3, 81, 20, 20, 22, 5, 4
2017/2/4, 67, 45, 7, 29, 4, 10
2017/2/5, 134, 82, 22, 23, 5, 12
2017/2/6, 186, 59, 38, 14, 5, 7
2017/2/7, 132, 24, 36, 11, 4, 3
2017/2/8, 63, 16, 30, 13, 3, 4
2017/2/9, 70, 60, 35, 14, 8, 8
