date, pm25, pm10, o3, no2, so2, co
2020/4/11, 22, , 27, 3, , 2
2020/4/12, 27, , 25, 1, , 2
2020/4/13, 21, , 34, 5, , 2
2020/4/14, 45, , 39, 8, 1, 3
2020/4/15, 35, , 36, 11, 1, 3
2020/4/16, 35, , 22, 5, , 2
2020/4/17, 34, , 26, 3, , 2
2020/4/18, 19, , 30, 3, , 2
2020/4/19, 26, , 31, 3, , 2
2020/4/20, 27, , 30, 4, , 2
2020/4/21, 27, , 28, 5, , 2
2020/4/22, 28, , 26, 6, , 3
2020/4/23, 23, , 28, 5, 1, 3
2020/4/24, 18, , 32, 10, 1, 4
2020/4/25, 36, , 29, 7, 1, 4
2020/4/26, 33, , 33, 3, , 3
2020/4/27, 23, , 28, 7, 1, 3
2020/4/28, 31, , 25, 7, , 4
2020/4/29, 23, , 22, 4, 1, 3
2020/4/30, 21, , 35, 5, 1, 3
2020/5/1, 26, , 34, 8, , 3
2020/5/2, 27, , 21, 2, , 3
2020/5/3, 17, , 36, 3, , 3
2020/5/4, 22, , 39, 9, 1, 3
2020/5/5, 28, , 28, 8, , 4
2020/5/6, 25, , 37, 8, , 4
2020/5/7, 37, , 45, 13, 1, 5
2020/5/8, 41, , 46, 15, 1, 6
2020/5/9, 42, , 33, 6, , 4
2020/5/10, 44, , 33, 3, , 3
2020/5/11, 33, , 32, 6, , 3
2020/5/12, 23, , 31, 6, , 3
2020/5/13, 18, , 22, 8, , 3
2020/5/14, 22, , 20, 6, , 3
2020/5/15, 22, , 33, 6, , 3
2020/5/16, 14, , 20, 4, , 3
2020/5/17, 19, , 22, 2, , 3
2020/5/18, 13, , 28, 6, , 3
2020/5/19, 18, , 29, 7, , 3
2020/5/20, 23, , 26, 7, , 3
2020/5/21, 19, , 26, 7, , 3
2020/5/22, 24, , 31, 7, 1, 3
2020/5/23, 29, , 32, 8, , 4
2020/5/24, 37, , 35, 7, 1, 4
2020/5/25, 37, , 37, 9, 1, 4
2020/5/26, 30, , 37, 12, 1, 5
2020/5/27, 39, , 28, 10, 1, 4
2020/5/28, 29, , 32, 9, , 4
2020/5/29, 30, , 22, 5, , 3
2020/5/30, 19, , 20, 3, , 3
2020/5/31, 17, , 23, 4, , 3
2020/6/1, 21, , 28, 7, , 4
2020/6/2, 24, , 40, 10, 1, 4
2020/6/3, 35, , 31, 12, 1, 5
2020/6/4, 33, , 34, 9, , 5
2020/6/5, 47, , 26, 5, , 3
2020/6/6, 28, , 26, 3, , 3
2020/6/7, 19, , 24, 2, , 3
2020/6/8, 20, , 28, 8, 1, 4
2020/6/9, 21, , 30, 10, 1, 4
2020/6/10, 22, , 17, 9, , 4
2020/6/11, 23, , 22, 6, , 4
2020/6/12, 15, , 26, 5, , 4
2020/6/13, 18, , 23, 3, , 3
2020/6/14, 15, , 18, 3, , 4
